2.080199245366702934e-02,1.703357041342773992e-01
-2.147261175833392252e-03,1.511446906461934026e-01
-2.437685179953066536e-02,1.358718424119265689e-01
-6.036000208968812786e-02,1.220383201892660252e-01
-7.875139001576861308e-02,1.128426262262257895e-01
-9.938172951545888589e-02,1.098040490906124905e-01
-1.170534544357362122e-01,1.151615403560359296e-01
-1.392030825032331554e-01,1.258765228868828356e-01
-1.499180650340800336e-01,1.373911309797332114e-01
-1.644712502625436945e-01,1.465868249427734471e-01
-1.790244354910073832e-01,1.312340141523062609e-01
-1.935776207194710719e-01,1.106036746526159881e-01
-2.258025308682120869e-01,7.837876450387497307e-02
-2.586671414665558943e-01,4.319523977572101853e-02
-3.245562877756442144e-01,-7.341095742900126571e-03
-3.781312004298786889e-01,-4.412387159506109269e-02
-4.455396353067736515e-01,-1.168897977373795083e-01
-4.846413252887447620e-01,-1.697450473858107822e-01
-5.358973238131690131e-01,-2.385928082743120349e-01
-5.450930177762093320e-01,-2.868901922193233811e-01
-5.335784096833589008e-01,-3.006437518857835722e-01
-4.669696003684674079e-01,-3.113587344166304782e-01
-4.187521789796564420e-01,-3.060012431512070252e-01
-3.360708958684946457e-01,-2.952862606203601747e-01
-2.832156462200632885e-01,-2.715373814288561949e-01
-2.127686342075550407e-01,-2.409117224041222305e-01
-1.499180650340800336e-01,-2.317160284410819948e-01
-5.116430812664788524e-02,-2.393924338363155879e-01
3.615480324413421903e-02,-2.447499251017390409e-01
9.588683272579558159e-02,-2.309963654352788220e-01
1.869641842379941576e-01,-2.041289465519612878e-01
2.459765507138523821e-01,-1.842182700580741184e-01
3.225007169975872556e-01,-1.329622715336498395e-01
3.715177639484017469e-01,-9.697912124349236662e-02
4.382065358194935922e-01,-3.644746619982749264e-02
4.680325692822240313e-01,1.176995518898350107e-02
4.956196511713448216e-01,3.479917137468428040e-02
5.070542967079948449e-01,5.470984786857140125e-02
5.124117879734183534e-01,5.926771357199135670e-02
5.185689048008452762e-01,9.677015242995544442e-02
5.178492417950421034e-01,1.128426262262257895e-01
5.331220900293088816e-01,1.611400101712371358e-01
5.170496162330385781e-01,2.024806517268180339e-01
6.281176067953245790e-01,2.331063107515520816e-01
6.724968254865187900e-01,2.744469523071329520e-01
6.334750980607480875e-01,2.981958314986368208e-01
5.645473746160464268e-01,3.242636248199509685e-01
5.484749008197761233e-01,3.257829133877576111e-01
5.323224644673053563e-01,3.326596932209876512e-01
5.101728363998084825e-01,3.425750501898310874e-01
4.496411813561436155e-01,3.579278609802982736e-01
3.983851828317193089e-01,3.632853522457216711e-01
3.233003425595907254e-01,3.425750501898310874e-01
2.314233654853886935e-01,3.081111884674802570e-01
1.800874044047640621e-01,2.935580032390165406e-01
1.180364607932925247e-01,2.828430207081697456e-01
9.972503542341239202e-02,2.806040691345598748e-01
4.071266894755415366e-02,2.399830905847821216e-01
-1.901936053410722277e-02,1.917656691959711557e-01
-1.614326731269304094e-01,9.677015242995544442e-02
-2.725006636892164380e-01,-2.957068636659739361e-02
-4.225903816772732524e-01,-1.115323064719560414e-01
-5.190252244548951843e-01,-2.079671492495780150e-01
-5.634844057022897479e-01,-2.531459935027757235e-01
-6.316125035849878833e-01,-3.060012431512070252e-01
-6.691949049991523513e-01,-3.381461907437476877e-01
-6.898252444988427490e-01,-3.657332726328683670e-01
-6.645570767395321266e-01,-3.902817773863758166e-01
-5.658033198320998602e-01,-3.948396430897957998e-01
-4.508971265721971045e-01,-3.466222217009847784e-01
-4.057182823189993681e-01,-3.235930055152840268e-01
-2.341985992692488250e-01,-2.202813829044319716e-01
-1.369641309296233400e-01,-1.858175211820811412e-01
1.088663548482364518e-02,-1.299236943980365266e-01
1.089207293864526277e-01,-9.849840981129902306e-02
2.199087573925383177e-01,-5.028098842248802935e-02
2.750829211707797595e-01,-2.341356953917045694e-02
3.455299331832880072e-01,-2.421319510117395449e-02
4.059816256707525217e-01,-2.037499240355715446e-02
4.435640270849170452e-01,-1.197892400252041634e-02
4.611557894489939913e-01,1.176995518898350107e-02
4.473222672263334476e-01,2.560347741164403779e-02
4.198151478934130654e-01,3.855741151610072442e-02
3.967859317077123138e-01,3.479917137468428040e-02
3.807134579114420103e-01,1.854598220140111922e-03
3.669598982449818192e-01,-2.957068636659739361e-02
3.263389196952040661e-01,-3.948604333544079165e-02
2.666068902135426688e-01,-5.251993999609783081e-02
2.267855372257684132e-01,-6.555383665675484917e-02
1.609763534728804457e-01,-1.023366125089158196e-01
9.356791859598544148e-02,-1.321626459716463142e-01
-4.660644242322793673e-02,-1.674261332560006421e-01
-1.607130101211272366e-01,-1.811796929224608055e-01
-3.528630326705681219e-01,-1.865371841878842585e-01
-5.129480701836686141e-01,-2.317160284410819948e-01
-5.772379653687499390e-01,-2.830519895217065707e-01
-6.783106364059923177e-01,-3.757285921579121002e-01
-7.488376109747009179e-01,-4.132310310158762712e-01
-8.690213329438268852e-01,-3.749289665959086304e-01
-9.448258362217586415e-01,-3.121583599786339480e-01
-1.000000000000000000e+00,-2.417113479661257280e-01
-9.984807114321933019e-01,-2.041289465519612878e-01
